OrderNum,WT,LabelledComponent,OrderDescription,WorkOrderStartDatetime,DowntimeStartDatetime,DowntimeEndDatetime,SCADADowntimeTotal,SCADADowntimeCount
472976610,WT27,yaw,WTG 27C REPLACE YOYOS IN YAW DECK NACELL,19/02/2016 14:00,19/02/2016 08:28,19/02/2016 13:53,5.4075,1
472976611,WT27,electrical,WTG 27C REWIRE DAM XY SENSOR,19/02/2016 12:45,19/02/2016 08:28,19/02/2016 13:53,5.4075,1
472976612,WT27,unclassified,WTG 27C CRITICAL QUALITY INSPECTION,19/02/2016 11:45,19/02/2016 08:28,19/02/2016 13:53,5.4075,1
472978051,WT22,electrical,WTG22C RPM SENSOR FAULT,22/02/2016 13:30,22/02/2016 09:34,22/02/2016 14:55,5.341111111,1
472978054,WT22,yaw,WTG22C REPLACE YOYO'S IN YAW & NACELLE,22/02/2016 11:30,22/02/2016 09:34,22/02/2016 14:55,5.341111111,1
472978328,WT22,electrical,WTG22C REWIRE X/Y SENSORS,22/02/2016 11:00,22/02/2016 09:34,22/02/2016 14:55,5.341111111,1
472984736,WT05,electrical,WTG 05A REWIRE DAM XY SENSOR,26/02/2016 14:00,25/02/2016 04:27,26/02/2016 14:38,34.18111111,1
472985078,WT05,converter,WTG 15B FAULT FIND PR MODUL,26/02/2016 11:30,25/02/2016 04:27,26/02/2016 14:38,34.18111111,1
472986001,WT08,blade,WTG 08A FAULT FIND BLADE C VIBRATION,27/02/2016 12:30,27/02/2016 09:36,02/03/2016 15:38,102.0333333,1
472987076,WT17,blade,WTG17B EDGE FREQUENCY ERROR - BLADE B,29/02/2016 11:30,27/02/2016 11:04,01/03/2016 11:36,72.52944444,1
472987077,WT17,yaw,WTG17B REPLACE YOYO'S IN YAW & NACELLE,29/02/2016 14:00,27/02/2016 11:04,01/03/2016 11:36,72.52944444,1
472987079,WT17,electrical,WTG17B REWIRE X/Y SENSORS,29/02/2016 14:30,27/02/2016 11:04,01/03/2016 11:36,72.52944444,1
472990118,WT08,unclassified,WTG08A REPLACE 24V POWER SUPPLY IN A6,01/03/2016 13:30,27/02/2016 09:36,02/03/2016 15:38,102.0333333,1
472993931,WT14,converter,WTG14B CONVERTER FAN FAULT,08/03/2016 13:00,08/03/2016 08:53,08/03/2016 15:31,6.626388889,1
472995541,WT27,unclassified,WTG27C REPLACE HYDRAULIC FILTER HOUSING,10/03/2016 14:00,03/03/2016 08:45,10/03/2016 14:12,21.35027778,3
472995543,WT27,other_parts,WTG27C WORK IN A3 (REPLACE FAN),11/03/2016 14:00,08/03/2016 08:39,10/03/2016 14:12,13.46638889,2
472997433,WT27,unclassified,WTG27C ACCUMULATOR TOP UP,11/03/2016 13:30,08/03/2016 08:39,10/03/2016 14:12,13.46638889,2
472997757,WT16,blade,WTG 16B FAULT FIND BLADE C FREQ ERROR,11/03/2016 09:00,11/03/2016 00:37,11/03/2016 18:04,17.44444444,1
472998604,WT16,other_parts,WTG FAULT FIND COOLENT MOTOR VALVE,11/03/2016 14:00,11/03/2016 00:37,11/03/2016 18:04,17.44444444,1
472999561,WT08,blade,WTG 08A FAULT FIND BLADE C VIBRATION,14/03/2016 09:00,13/03/2016 14:31,14/03/2016 16:27,25.93361111,1
472999565,WT26,electrical,WTG 26C REWIRE DAM XY SENSOR,14/03/2016 12:30,13/03/2016 11:40,14/03/2016 16:44,28.94305555,2
472999567,WT26,yaw,WTG 26C REPLACE YOYOS IN YAW DECK NACELL,21/03/2016 13:30,14/03/2016 10:49,21/03/2016 16:42,33.81777778,5
473000275,WT26,unclassified,WTG 26C FAULT FIND EMERGENCY STOP,14/03/2016 10:30,13/03/2016 11:40,14/03/2016 10:41,23.02444444,1
473002367,WT26,unclassified,WTG26C REPLACE HYDRAULIC FILTER HOUSING,18/03/2016 15:00,13/03/2016 11:40,18/03/2016 16:33,48.76666666,5
473002368,WT26,other_parts,WTG26c REPLACE LIGHT FITTINGS,21/03/2016 15:15,14/03/2016 10:49,21/03/2016 16:42,33.81777778,5
473003458,WT10,electrical,WTG10B INVESTIGATE Q2 BREAKER TRIP,17/03/2016 16:45,17/03/2016 08:13,17/03/2016 17:00,8.786111111,1
473003605,WT25,electrical,WTG25C REWIRE DAM X/Y SENSORS,18/03/2016 12:00,11/03/2016 08:56,21/03/2016 16:26,85.36277778,2
473004028,WT25,unclassified,WTG25C INVESTIGATE EMERGENCY STOP ERROR,21/03/2016 08:00,18/03/2016 09:18,21/03/2016 16:26,79.13638889,1
473006163,WT23,electrical,WTG 23C REWIRE DAM XY SENSOR,22/03/2016 13:45,22/03/2016 08:50,22/03/2016 16:19,7.473333333,1
473006585,WT25,yaw,WTG 25C REPLACE YOYOS IN YAW DECK NACELL,22/03/2016 14:00,18/03/2016 09:18,21/03/2016 16:26,79.13638889,1
473006880,WT23,yaw,WTG 23C REPLACE YOYOS IN YAW DECK NACELL,23/03/2016 12:00,22/03/2016 08:50,23/03/2016 16:26,14.81027778,2
473006947,WT25,unclassified,WTG 25C TOP UP ACCUMILATERS,23/03/2016 12:00,18/03/2016 09:18,23/03/2016 16:29,84.4025,2
473007280,WT27,yaw,WTG27C INVESTIGATE YAW SYSTEM FAILURE,24/03/2016 08:00,23/03/2016 11:59,24/03/2016 15:32,21.77527778,2
473007873,WT25,other_parts,WTG25C WORK ON TOWER LIGHTING,25/03/2016 15:30,18/03/2016 09:18,25/03/2016 16:28,92.14472222,3
473007883,WT23,gearbox,WTG23C REPLACE LEAKING GEAROIL PUMP,29/03/2016 12:30,22/03/2016 08:50,24/03/2016 16:14,22.43583333,3
473008104,WT01,electrical,WTG1A INVESTIGATE NO COMMS TO TURBINE,26/03/2016 08:30,23/03/2016 11:53,23/03/2016 18:04,6.179722222,1
473009982,WT24,other_parts,WTG 24C TOP UP COOLENT SYSTEM,31/03/2016 14:30,30/03/2016 08:04,31/03/2016 14:50,15.10194445,2
473010057,WT24,other_parts,WG 24C REPLACE LIGHT TUBES IN TOWER,31/03/2016 13:00,30/03/2016 08:04,31/03/2016 14:50,15.10194445,2
473010178,WT19,unclassified,WTG 19C FIT SIESMIC BRACKETS,31/03/2016 08:00,21/03/2016 13:27,10/04/2016 12:52,479.4186111,1
473011275,WT06,electrical,WTG6A REWIRE DAM X/Y SENSORS,31/03/2016 10:00,31/03/2016 07:52,31/03/2016 15:02,7.156666667,1
473011278,WT06,yaw,WTG6A REPLACE YOYO's,31/03/2016 12:00,31/03/2016 07:52,31/03/2016 15:02,7.156666667,1
473012243,WT04,electrical,WTG4A REWIRE DAM X/Y SENSORS,01/04/2016 12:00,01/04/2016 09:27,01/04/2016 14:46,5.327222222,1
473012244,WT04,yaw,WTG4A REPLACE YOYO's,01/04/2016 11:30,01/04/2016 09:27,01/04/2016 14:46,5.327222222,1
473012435,WT11,electrical,WTG11B FAULT FIND Q2 TRIP,01/04/2016 15:00,31/03/2016 16:27,01/04/2016 14:47,22.33611111,1
473012581,WT04,generator,WTG4A REPLACE GENERATOR FLOOR BOLT,01/04/2016 14:30,01/04/2016 09:27,01/04/2016 14:46,5.327222222,1
473014244,WT02,electrical,WTG 02A RE WIRE DAM XY SENSOR,04/04/2016 08:00,01/04/2016 08:56,04/04/2016 15:26,13.23888889,2
473014486,WT19,gearbox,WTG 19C REPLACE SWICH GEAR,05/04/2016 09:00,21/03/2016 13:27,10/04/2016 12:52,479.4186111,1
473014511,WT06,unclassified,WTG 06A REPLACE UPS BATTRYS,04/04/2016 12:00,31/03/2016 07:52,04/04/2016 15:16,14.21611111,2
473015238,WT02,yaw,WTG 02A REPLACE YOYOS,05/04/2016 12:30,01/04/2016 08:56,04/04/2016 15:26,13.23888889,2
473015239,WT02,unclassified,WTG 02A REPLACE BUZZ BARS IN A4,05/04/2016 08:00,01/04/2016 08:56,04/04/2016 15:26,13.23888889,2
473015282,WT02,lift,WTG 02A REPLACE LIFT DOOR,06/04/2016 09:00,01/04/2016 08:56,04/04/2016 15:26,13.23888889,2
473019683,WT23,lift,WTG23C POWER CLIMBER LIFT MAINT 2016,17/05/2016 12:30,16/05/2016 07:59,16/05/2016 14:01,6.032222222,1
473019744,WT27,nacelle,WTG27C NACELLE CRANE MAINT 2016,09/06/2016 08:00,05/06/2016 19:06,07/06/2016 08:20,37.235,1
473020463,WT02,other_parts,WTG 02A WORK ON TOWER LIGHTS,13/04/2016 16:00,07/04/2016 07:32,13/04/2016 15:37,15.10444444,2
473020683,WT20,nacelle,WTG20C NACELLE CRANE MAINT 2016,15/06/2016 08:00,14/06/2016 07:13,14/06/2016 15:07,7.895277778,1
473020687,WT16,nacelle,WTG16B NACELLE CRANE MAINT 2016,18/05/2016 12:30,16/05/2016 09:49,18/05/2016 14:44,20.28722222,3
473020893,WT04,nacelle,WTG4A NACELLE CRANE MAINT 2016,14/06/2016 11:00,09/06/2016 16:20,10/06/2016 13:34,21.23388889,1
473021434,WT02,nacelle,WTG 02A REPLACE NACELLE CRANE HOOK,13/04/2016 15:30,07/04/2016 07:32,13/04/2016 15:37,15.10444444,2
473021859,WT06,other_parts,WTG 06A WORK ON LIGHTS IN TOWER,22/04/2016 15:00,18/04/2016 09:15,22/04/2016 14:52,20.88944445,3
473022331,WT07,electrical,WTG7A WORK IN A6 (HUB COMMS ERROR),15/04/2016 17:00,15/04/2016 07:54,18/04/2016 16:22,80.46888889,1
473023088,WT07,electrical,WTG7A REWIRE X/Y SENSORS,19/04/2016 15:00,15/04/2016 07:54,18/04/2016 16:22,80.46888889,1
473023089,WT07,yaw,WTG7A FIT YOYO'S IN YAW AND NACELLE,19/04/2016 12:00,15/04/2016 07:54,18/04/2016 16:22,80.46888889,1
473023252,WT09,yaw,WTG9A FIT YOYO'S IN YAW AND NACELLE,19/04/2016 14:00,19/04/2016 07:48,19/04/2016 15:15,7.450833333,1
473023254,WT09,electrical,WTG9A REWIRE X/Y SENSORS,19/04/2016 10:00,19/04/2016 07:48,19/04/2016 15:15,7.450833333,1
473024126,WT07,unclassified,WTG7A REPLACE POWER SUPPLY IN A6,20/04/2016 08:00,15/04/2016 07:54,20/04/2016 15:22,88.30583333,2
473026741,WT07,other_parts,WTG 07 WORK ON LIGHTS IN TOWER,29/04/2016 16:00,28/04/2016 07:22,29/04/2016 15:29,17.18666667,2
473028225,WT07,unclassified,WTG7A INVESTIGATE M SYSTEM ERRORS,28/04/2016 08:00,28/04/2016 07:22,28/04/2016 16:44,9.355277778,1
473034636,WT19,yaw,WTG 19C REPLACE YOYOS,29/04/2016 14:00,28/04/2016 15:59,29/04/2016 14:31,22.54138889,1
473034637,WT19,electrical,WTG 19C RE WIRE DAM XY SENSOR,29/04/2016 14:30,28/04/2016 15:59,29/04/2016 14:31,22.54138889,1
473034638,WT19,other_parts,WTG 19C TOP UP COOLENT,29/04/2016 08:00,28/04/2016 15:59,29/04/2016 14:31,22.54138889,1
473036767,WT09,lift,WTG9A REPLACE LIFT DOOR,05/05/2016 12:30,28/04/2016 10:01,04/05/2016 15:18,13.45805556,2
473036768,WT01,yaw,WTG1A FIT YOYO'S IN YAW AND NACELLE,04/05/2016 14:00,04/05/2016 07:16,04/05/2016 15:19,8.050555556,1
473036769,WT01,electrical,WTG1A REWIRE X/Y SENSORS,04/05/2016 10:30,04/05/2016 07:16,04/05/2016 15:19,8.050555556,1
473037406,WT16,electrical,WTG16B REWIRE X/Y SENSORS,05/05/2016 09:00,05/05/2016 08:29,05/05/2016 15:12,6.715277778,1
473037408,WT20,electrical,WTG20C REWIRE X/Y SENSORS,06/05/2016 08:30,06/05/2016 07:41,06/05/2016 14:43,7.0375,1
473037409,WT20,yaw,WTG20C FIT YOYO'S IN YAW AND NACELLE,06/05/2016 10:30,06/05/2016 07:41,06/05/2016 14:43,7.0375,1
473037431,WT09,unclassified,WTG9A REPLACE CORRODED BUS BARS,05/05/2016 08:00,28/04/2016 10:01,04/05/2016 15:18,13.45805556,2
473038006,WT07,unclassified,WTG7A VISUAL INPECTION OF ENTRANCE DOOR,05/05/2016 08:00,28/04/2016 07:22,29/04/2016 15:29,17.18666667,2
473038009,WT09,unclassified,WTG9A FIT REINFORCED DOOR WASHERS,06/05/2016 08:00,04/05/2016 07:43,04/05/2016 15:18,7.573055556,1
473040053,WT01,other_parts,WTG01A WORK ON LIGHTS,11/05/2016 13:00,04/05/2016 07:16,11/05/2016 15:10,36.30805556,5
473041512,WT01,unclassified,WTG01A BEACON ERROR,11/05/2016 14:45,04/05/2016 07:16,11/05/2016 15:10,36.30805556,5
473041740,WT01,yaw,WTG01A FIT YOYO'S IN YAW AND NACELLE (W),04/05/2016 14:00,04/05/2016 07:16,04/05/2016 15:19,8.050555556,1
473041742,WT02,yaw,WTG02A FIT YOYO'S IN YAW AND NACELLE (W),05/04/2016 12:30,01/04/2016 08:56,04/04/2016 15:26,13.23888889,2
473041746,WT04,yaw,WTG04A FIT YOYO'S IN YAW AND NACELLE (W),01/04/2016 11:30,01/04/2016 09:27,01/04/2016 14:46,5.327222222,1
473041748,WT06,yaw,WTG06A FIT YOYO'S IN YAW AND NACELLE (W),31/03/2016 12:00,31/03/2016 07:52,31/03/2016 15:02,7.156666667,1
473041749,WT07,yaw,WTG07A FIT YOYO'S IN YAW AND NACELLE (W),19/04/2016 12:00,15/04/2016 07:54,18/04/2016 16:22,80.46888889,1
473041767,WT09,yaw,WTG09A FIT YOYO'S IN YAW AND NACELLE (W),19/04/2016 14:00,19/04/2016 07:48,19/04/2016 15:15,7.450833333,1
473041768,WT10,yaw,WTG10B FIT YOYO'S IN YAW AND NACELLE (W),05/07/2016 14:30,05/07/2016 07:53,05/07/2016 15:03,7.159166667,1
473041810,WT11,yaw,WTG11B FIT YOYO'S IN YAW AND NACELLE (W),01/08/2016 10:00,01/08/2016 07:39,01/08/2016 14:50,7.173333333,1
473041811,WT12,yaw,WTG12B FIT YOYO'S IN YAW AND NACELLE (W),27/07/2016 13:30,22/07/2016 08:44,27/07/2016 14:47,12.40611111,2
473041812,WT13,yaw,WTG13B FIT YOYO'S IN YAW AND NACELLE (W),15/06/2016 13:30,15/06/2016 07:39,15/06/2016 15:24,7.753333333,1
473041816,WT15,yaw,WTG15B FIT YOYO'S IN YAW AND NACELLE (W),27/07/2016 11:00,21/07/2016 07:33,27/07/2016 14:56,19.985,3
473041817,WT16,yaw,WTG16B FIT YOYO'S IN YAW AND NACELLE (W),20/05/2016 11:00,16/05/2016 09:49,20/05/2016 14:45,27.25222222,4
473041820,WT17,yaw,WTG17B FIT YOYO'S IN YAW AND NACELLE (W),29/02/2016 14:00,27/02/2016 11:04,01/03/2016 11:36,72.52944444,1
473041825,WT19,yaw,WTG19C FIT YOYO'S IN YAW AND NACELLE (W),29/04/2016 14:00,28/04/2016 15:59,29/04/2016 14:31,22.54138889,1
473041826,WT20,yaw,WTG20C FIT YOYO'S IN YAW AND NACELLE (W),06/05/2016 10:30,06/05/2016 07:41,06/05/2016 14:43,7.0375,1
473041828,WT22,yaw,WTG22C FIT YOYO'S IN YAW AND NACELLE (W),22/02/2016 11:30,22/02/2016 09:34,22/02/2016 14:55,5.341111111,1
473041829,WT23,yaw,WTG23C FIT YOYO'S IN YAW AND NACELLE (W),23/03/2016 12:00,22/03/2016 08:50,23/03/2016 16:26,14.81027778,2
473041871,WT25,yaw,WTG25C FIT YOYO'S IN YAW AND NACELLE (W),22/03/2016 14:00,18/03/2016 09:18,21/03/2016 16:26,79.13638889,1
473041872,WT26,yaw,WTG26C FIT YOYO'S IN YAW AND NACELLE (W),21/03/2016 13:30,14/03/2016 10:49,21/03/2016 16:42,33.81777778,5
473041873,WT27,yaw,WTG27C FIT YOYO'S IN YAW AND NACELLE (W),19/02/2016 14:00,19/02/2016 08:28,19/02/2016 13:53,5.4075,1
473046915,WT16,other_parts,WTG16B WORK ON LIGHTS,18/05/2016 14:00,16/05/2016 09:49,18/05/2016 14:44,20.28722222,3
473047610,WT19,other_parts,WTG19C WORK ON LIGHTS,16/06/2016 12:00,15/06/2016 07:05,16/06/2016 12:17,12.98638889,2
473057447,WT07,unclassified,WTG07A M SYSTEM FAULT,07/06/2016 08:15,07/06/2016 07:30,07/06/2016 12:59,5.488055556,1
473062697,WT27,blade,WTG27C BLADE B EDGE FREQ ERROR,06/06/2016 08:00,05/06/2016 19:06,07/06/2016 08:20,37.235,1
473066013,WT04,unclassified,WTG 04A REPLACE SLIP RING,10/06/2016 08:00,09/06/2016 16:20,10/06/2016 13:34,21.23388889,1
473067433,WT13,unclassified,WTG13B M SYSTEM FAULT,15/06/2016 08:00,15/06/2016 07:39,15/06/2016 15:24,7.753333333,1
473068006,WT20,other_parts,WTG20C WORK ON LIGHTS,14/06/2016 14:30,14/06/2016 07:13,14/06/2016 15:07,7.895277778,1
473068041,WT20,yaw,WTG20C REPLACE YAW GEAR BOLTS,14/06/2016 13:00,14/06/2016 07:13,14/06/2016 15:07,7.895277778,1
473068860,WT13,unclassified,WTG13B WORK ON HYDRAULIC STATION,15/06/2016 13:00,15/06/2016 07:39,15/06/2016 15:24,7.753333333,1
473068943,WT13,unclassified,WTG13B WORK IN A18,15/06/2016 12:00,15/06/2016 07:39,15/06/2016 15:24,7.753333333,1
473069471,WT13,yaw,WTG13B WORK ON YAW SYSTEM,15/06/2016 10:30,15/06/2016 07:39,15/06/2016 15:24,7.753333333,1
473069473,WT13,electrical,WTG13B REWIRE DAM X/Y SENSORS,15/06/2016 14:00,15/06/2016 07:39,15/06/2016 15:24,7.753333333,1
473070870,WT17,unclassified,WTG17B DC FUSE BLOWN,20/06/2016 14:00,17/06/2016 02:22,20/06/2016 15:15,84.88833333,1
473074202,WT18,electrical,WTG 18A REWIRE XY SENSORS,22/06/2016 12:00,22/06/2016 09:04,22/06/2016 14:54,5.832222222,1
473077058,WT18,other_parts,WTG18B WORK ON LIGHTS,28/06/2016 16:00,22/06/2016 09:04,28/06/2016 12:58,18.06638889,3
473077963,WT05,electrical,WTG05A INVESTIGATE MAIN BREAKER TRIP,28/06/2016 16:00,28/06/2016 07:34,28/06/2016 14:49,7.253888889,1
473078495,WT05,unclassified,WTG05A VISUAL INSPECTION OF WTG,29/06/2016 08:00,28/06/2016 07:34,29/06/2016 14:45,14.75472222,2
473080393,WT05,other_parts,WTG 05A WORK ON LIGHTS,04/07/2016 08:00,28/06/2016 07:34,04/07/2016 14:28,30.0225,4
473082326,WT10,electrical,WTG10B REWIRE DAM X/Y SENSORS,05/07/2016 10:00,05/07/2016 07:53,05/07/2016 15:03,7.159166667,1
473088723,WT01,electrical,WTG1A RTF - 15047 - MAIN BREAKER TRIP,14/07/2016 10:00,14/07/2016 07:53,14/07/2016 16:20,8.439166667,1
473089500,WT03,electrical,WTG3A RTF - 15047 - MAIN BREAKER TRIP,15/07/2016 08:00,15/07/2016 07:02,15/07/2016 14:48,7.761666667,1
473093993,WT17,other_parts,WTG17B WORK ON TOWER LIGHTING,22/07/2016 15:00,18/07/2016 07:00,22/07/2016 15:03,12.09222222,2
473094318,WT10,electrical,WTG10B INVESTIGATE MAIN BREAKER TRIP,22/07/2016 16:00,22/07/2016 08:42,22/07/2016 15:57,7.242777778,1
473094319,WT15,electrical,WTG15B REWIRE DAM X/Y SENSORS,22/07/2016 16:30,19/07/2016 07:14,21/07/2016 15:02,15.44611111,2
473097282,WT12,electrical,WTG 12B REWIRE DAM XY SENSOR,27/07/2016 12:00,22/07/2016 08:44,27/07/2016 14:47,12.40611111,2
473097284,WT15,nacelle,WTG 15B WORK ON NACELLE CRANE,27/07/2016 09:00,21/07/2016 07:33,26/07/2016 14:24,14.0775,2
473097483,WT15,yaw,WTG 15B INVESTIGATE LEAKING YAW MOTORS,28/07/2016 14:30,21/07/2016 07:33,27/07/2016 14:56,19.985,3
473098094,WT08,electrical,WTG 08TF-15407-MAIN BREAKER TRIP,29/07/2016 11:00,28/07/2016 07:03,28/07/2016 14:37,7.564722222,1
473098096,WT18,electrical,WTG 08TF-15407-MAIN BREAKER TRIP,29/07/2016 13:00,28/07/2016 07:04,28/07/2016 14:37,7.556388889,1
473099143,WT11,electrical,WTG 11B REWIRE DAM XY SENSOR,01/08/2016 11:30,01/08/2016 07:39,01/08/2016 14:50,7.173333333,1
473105265,WT12,other_parts,WTG 12B REPLACE LIGHT FITTINGS IN TOWER,12/08/2016 13:00,11/08/2016 07:25,12/08/2016 13:19,13.76638889,2
473107789,WT11,other_parts,WTG 11B REPLACE LIGHT FITTINGS IN TOWER,17/08/2016 08:45,11/08/2016 07:15,16/08/2016 15:59,16.00361111,2
473107790,WT11,lift,WTG 11B REPLACE CRANE POWER CABLE,16/08/2016 15:30,11/08/2016 07:15,16/08/2016 15:59,16.00361111,2
473107886,WT12,unclassified,WTG 12B REMOVE SERVICE TOOLS OFF TURBINE,15/08/2016 08:15,11/08/2016 07:25,12/08/2016 13:19,13.76638889,2
473109318,WT14,lift,WTG14B REPLACE LIFT POWER CABLE,17/08/2016 11:00,15/08/2016 08:14,17/08/2016 15:16,12.50027778,2
473111527,WT14,unclassified,WTG14B REPLACE BRAKE PADS,22/08/2016 08:30,15/08/2016 08:14,22/08/2016 15:03,34.31722222,5
473111571,WT14,other_parts,WTG14B WORK ON COOLANT SYSTEM,22/08/2016 14:00,15/08/2016 08:14,22/08/2016 15:03,34.31722222,5
473111572,WT14,other_parts,WTG14B WORK ON TOWER LIGHTS,22/08/2016 15:00,15/08/2016 08:14,22/08/2016 15:03,34.31722222,5
473111682,WT19,unclassified,WTG19C INSTALLATION OF LIDAR,20/08/2016 07:00,18/08/2016 07:32,18/08/2016 14:56,7.406388889,1
473113126,WT13,lift,WTG13B REPLACE LIFT POWER CABLE,25/08/2016 08:00,23/08/2016 07:14,25/08/2016 14:21,12.43138889,2
473117052,WT26,blade,WTG 26C INVESTIGATE HUB BLADE VALVE ERRO,30/08/2016 08:00,30/08/2016 01:41,30/08/2016 13:09,11.47888889,1
473118031,WT15,lift,WTG15B REPLACE LIFT DRIVE CABLES,15/11/2016 12:00,14/11/2016 08:59,15/11/2016 11:38,26.64722222,1
473120077,WT08,other_parts,WTG8A COOLANT TOP UP,02/09/2016 14:00,01/09/2016 07:37,02/09/2016 14:18,12.90305556,2
473123961,WT21,other_parts,WTG 21C FAULT FIND CONVERTOR FAN,08/09/2016 09:30,07/09/2016 21:48,08/09/2016 14:58,17.16416667,1
473123962,WT21,other_parts,WTG 21C WORK CONVERTOR COOLING SYSTE FAN,08/09/2016 12:00,07/09/2016 21:48,08/09/2016 14:58,17.16416667,1
473127135,WT08,other_parts,WTG 08A WORK ON LIGHTS,13/09/2016 15:00,12/09/2016 07:16,13/09/2016 15:09,14.76861111,2
473128577,WT21,other_parts,WTG21C WORK ON TOWER LIGHTING,15/09/2016 14:30,07/09/2016 21:48,15/09/2016 15:10,28.95138889,3
473128578,WT21,other_parts,WTG21C FIT HOSE CLAMPS ON COOLANT SYSTEM,15/09/2016 12:30,07/09/2016 21:48,15/09/2016 15:10,28.95138889,3
473129798,WT19,electrical,WTG19C INVESTIGATE MV BREAKER TRIP,18/09/2016 09:00,12/09/2016 07:34,22/09/2016 19:26,233.6980556,3
473131172,WT21,yaw,WTG21C LEAKING YAW GEAR,20/09/2016 14:15,13/09/2016 09:20,20/09/2016 15:05,27.05833333,4
473132198,WT03,other_parts,WTG 03A WORK ON LIGHT FITTINS,22/09/2016 14:00,15/09/2016 08:05,22/09/2016 15:23,36.81861111,5
473132199,WT03,yaw,WTG 03A WORK ON YAW MOTOR,22/09/2016 11:30,15/09/2016 08:05,22/09/2016 15:23,36.81861111,5
473132809,WT19,unclassified,WTG 19C REMOVE TOOLING FROM TURBINE,22/09/2016 16:30,13/09/2016 07:32,22/09/2016 19:26,226.3694445,2
473134883,WT18,converter,WTG 18C CONVERTER FAN ERROR,27/09/2016 09:30,26/09/2016 15:55,27/09/2016 13:47,21.83361111,2
473147453,WT06,lift,WTG6A REPLACE LIFT DRIVE CABLES,03/11/2016 12:00,27/10/2016 08:16,27/10/2016 16:37,8.344722222,1
473147455,WT07,lift,WTG7A REPLACE LIFT DRIVE CABLES,18/10/2016 08:00,18/10/2016 07:33,18/10/2016 13:36,6.046111111,1
473147456,WT08,lift,WTG8A REPLACE LIFT DRIVE CABLES,31/10/2016 08:00,27/10/2016 08:17,27/10/2016 16:37,8.333611111,1
473147457,WT09,lift,WTG9A REPLACE LIFT DRIVE CABLES,18/10/2016 13:00,18/10/2016 07:46,18/10/2016 15:04,7.289722222,1
473147460,WT04,lift,WTG4A REPLACE LIFT DRIVE CABLES,31/10/2016 11:30,27/10/2016 08:16,31/10/2016 13:44,13.48305556,2
473147526,WT02,lift,WTG2A REPLACE LIFT DRIVE CABLES,25/10/2016 12:00,19/10/2016 10:29,25/10/2016 09:27,131.3455556,3
473151372,WT02,electrical,WTG 02 FAULT FIND MAIN BREAKER TRIP,21/10/2016 08:00,19/10/2016 10:29,21/10/2016 15:39,53.16388889,1
473152118,WT02,converter,WTG 02 REPLACE 2 X DELTAS,21/10/2016 10:30,19/10/2016 10:29,21/10/2016 15:39,53.16388889,1
473153618,WT02,unclassified,WYG O2 FAULT FIND DC-Volt deviation too,25/10/2016 08:00,19/10/2016 10:29,25/10/2016 09:27,131.3455556,3
473153703,WT02,unclassified,WTG 02A REPLACE SMPS CARD A12,25/10/2016 10:00,19/10/2016 10:29,25/10/2016 09:27,131.3455556,3
473155259,WT27,unclassified,WTG27C INVESTIGATE SMOKE IN A18 ALARM,27/10/2016 09:00,27/10/2016 08:18,27/10/2016 16:37,8.3225,1
473160814,WT16,unclassified,WTG16B WORK IN THE A6 PANEL,04/11/2016 14:00,04/11/2016 08:07,04/11/2016 14:36,6.479444444,1
473162713,WT23,unclassified,WTG 23C CHECK M SYSTEM,08/12/2016 13:00,08/12/2016 08:42,08/12/2016 16:51,8.150555556,1
473165450,WT03,converter,WTG03A WORK ON CONVERTER COOLING FAN,13/11/2016 08:00,10/11/2016 22:15,11/11/2016 07:42,9.458055556,1
473165493,WT03,electrical,WTG03A WORK ON OIL PARTICLE COUNTER,13/11/2016 11:30,10/11/2016 22:15,13/11/2016 14:19,15.09333333,2
473165692,WT03,yaw,WTG03A REPLACE YAW 6 LEAKING TOP GLASS,13/11/2016 13:00,10/11/2016 22:15,13/11/2016 14:19,15.09333333,2
473165791,WT24,other_parts,WTG24C COOLER VALVE OPERATIONAL CHECK,16/11/2016 14:30,16/11/2016 09:59,16/11/2016 15:56,5.951666667,1
473166698,WT15,electrical,WTG15B INVESTIGATE HV POWER TRIP,14/11/2016 12:30,14/11/2016 08:59,15/11/2016 11:38,26.64722222,1
473167372,WT15,unclassified,WTG15B REPLACE MV 3000 UNIT,15/11/2016 08:00,14/11/2016 08:59,15/11/2016 11:38,26.64722222,1
473167380,WT01,electrical,WTG01A HV MAINT 2017,11/04/2017 13:30,11/04/2017 08:43,11/04/2017 16:13,7.4925,1
473167514,WT02,electrical,WTG02A HV MAINT 2017,12/04/2017 08:00,11/04/2017 10:30,11/04/2017 16:00,5.510277778,1
473167518,WT06,electrical,WTG06A HV MAINT 2017,14/04/2017 08:30,11/04/2017 07:34,13/04/2017 15:27,15.19611111,2
473167730,WT18,electrical,WTG18B HV MAINT 2017,21/04/2017 13:00,20/04/2017 22:28,21/04/2017 11:14,12.77527778,1
473168559,WT24,converter,WTG03A REPLACE MV3000 MODULE,16/11/2016 15:00,16/11/2016 09:59,16/11/2016 15:56,5.951666667,1
473168888,WT27,lift,WTG27C REPLACE LIFT DRIVE CABLES,17/11/2016 12:30,14/11/2016 13:05,14/11/2016 19:42,6.620833333,1
473168889,WT27,other_parts,WTG27C COOLANT TOP UP,17/11/2016 10:00,14/11/2016 13:05,14/11/2016 19:42,6.620833333,1
